transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,revenue,year,month,quarter
156,334,Brenda Gonzales,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-05-11,5,Card,0.3,Br***@gmail.com,******1783,successful,227500.0,2025,5,2
157,39,Megan Jones,102,70000.0,Phone,Electronics,online,Hyderabad,2026-01-03,1,UPI,0.25,Me***@gmail.com,******0686,successful,52500.0,2026,1,1
158,892,Logan Hayes,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2026-02-17,4,Card,0.15,Lo***@yahoo.com,******0803,successful,153000.0,2026,2,1
159,570,Donald Carter,103,1300.0,Shirt,Clothing,offline,Chennai,2025-05-08,1,Cash,0.2,Do***@gmail.com,******0219,successful,1040.0,2025,5,2
160,152,Levi Leon,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-06-06,3,Cash,0.15,Le***@gmail.com,******3306,successful,165750.0,2025,6,2
161,944,Julie Rodriguez,104,8000.0,Shoes,Clothing,offline,Delhi,2025-08-29,3,Cash,0.1,Ju***@yahoo.com,******0779,successful,21600.0,2025,8,3
162,197,Gabriel Mills,103,1300.0,Shirt,Clothing,online,Mumbai,2025-11-15,5,NetBanking,0.25,Ga***@gmail.com,******4137,successful,4875.0,2025,11,4
163,256,Nicole Williams,104,8000.0,Shoes,Clothing,offline,Chennai,2025-10-08,2,NetBanking,0.15,Ni***@gmail.com,******1732,successful,13600.0,2025,10,4
164,993,Julie Wade,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-04-21,2,Card,0.2,Ju***@outlook.com,******9325,successful,104000.0,2025,4,2
165,525,Laura Barajas,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-08-09,1,Cash,0.05,La***@gmail.com,******1400,successful,76000.0,2025,8,3
166,976,Paula Rogers,101,250000.0,Laptop,Electronics,offline,Chennai,2025-11-13,5,UPI,0.25,Pa***@gmail.com,******1725,successful,937500.0,2025,11,4
167,820,Mary Goodwin,103,1300.0,Shirt,Clothing,online,Delhi,2026-03-09,3,Card,0.2,Ma***@yahoo.com,******9201,successful,3120.0,2026,3,1
168,92,Kelly Chang,101,250000.0,Laptop,Electronics,offline,Chennai,2025-06-03,5,Card,0.25,Ke***@yahoo.com,******9379,successful,937500.0,2025,6,2
169,721,Robert Villa,102,70000.0,Phone,Electronics,online,Mumbai,2025-10-31,5,Cash,0.35,Ro***@yahoo.com,******1453,successful,227500.0,2025,10,4
170,893,Taylor Walton,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-04-29,4,UPI,0.2,Ta***@outlook.com,******5386,successful,144000.0,2025,4,2
171,871,Joel Hall,102,70000.0,Phone,Electronics,online,Chennai,2026-01-20,3,UPI,0.2,Jo***@gmail.com,******5629,successful,168000.0,2026,1,1
172,5,Kathleen Olson,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-04-16,5,Cash,0.3,Ka***@gmail.com,******9805,successful,4550.0,2025,4,2
173,368,Emily Scott,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-02-20,4,Card,0.3,Em***@yahoo.com,******9634,successful,140000.0,2026,2,1
174,97,Joseph Nolan,105,45000.0,Tv,Electronics,online,Bangalore,2025-10-09,2,NetBanking,0.4,Jo***@outlook.com,******3593,successful,54000.0,2025,10,4
175,22,James Walters,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-09-13,5,Cash,0.05,Ja***@gmail.com,******4842,successful,213750.0,2025,9,3
176,260,Cynthia Fields,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-09-20,5,Cash,0.4,Cy***@gmail.com,******5111,successful,150000.0,2025,9,3
177,164,Shawn Stewart,107,50000.0,Dining Table,Furniture,online,Chennai,2025-09-04,4,Card,0.05,Sh***@gmail.com,******4854,successful,190000.0,2025,9,3
177,164,Shawn Stewart,107,50000.0,Dining Table,Furniture,online,Chennai,2025-09-04,4,Card,0.05,Sh***@gmail.com,******4854,failed,190000.0,2025,9,3
178,288,Darren Parker,102,70000.0,Phone,Electronics,online,Hyderabad,2025-08-07,4,NetBanking,0.35,Da***@outlook.com,******3569,successful,182000.0,2025,8,3
179,565,Craig Moore,105,45000.0,Tv,Electronics,offline,Mumbai,2025-08-08,3,Cash,0.2,Cr***@gmail.com,******2911,successful,108000.0,2025,8,3
180,500,Katelyn Garza,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-12-23,5,Cash,0.1,Ka***@yahoo.com,******0083,successful,67500.0,2025,12,4
181,693,Joseph Maldonado,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-11-27,4,Card,0.4,Jo***@yahoo.com,******5157,successful,36000.0,2025,11,4
182,749,Linda Lara,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-04-21,4,Cash,0.1,Li***@outlook.com,******4201,successful,234000.0,2025,4,2
183,348,James Nash,101,250000.0,Laptop,Electronics,online,Chennai,2025-08-27,5,Cash,0.25,Ja***@gmail.com,******6437,successful,937500.0,2025,8,3
184,380,Matthew Douglas,102,70000.0,Phone,Electronics,online,Hyderabad,2026-02-17,3,Cash,0.3,Ma***@gmail.com,******0893,successful,147000.0,2026,2,1
185,672,Austin Perez,106,80000.0,Sofa,Furniture,online,Delhi,2025-04-27,2,NetBanking,0.4,Au***@gmail.com,******4218,successful,96000.0,2025,4,2
186,545,Paul Howell,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2026-03-07,1,UPI,0.3,Pa***@gmail.com,******0103,successful,31500.0,2026,3,1
187,996,Barbara Morris,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-03-18,3,UPI,0.2,Ba***@gmail.com,******7956,successful,600000.0,2026,3,1
188,200,Miguel Proctor,101,250000.0,Laptop,Electronics,offline,Delhi,2025-11-28,2,Cash,0.3,Mi***@gmail.com,******5835,successful,350000.0,2025,11,4
189,585,Clifford Hayes,102,70000.0,Phone,Electronics,offline,Delhi,2025-06-29,4,NetBanking,0.25,Cl***@gmail.com,******1942,successful,210000.0,2025,6,2
190,843,Chelsea Hester,102,70000.0,Phone,Electronics,online,Bangalore,2025-10-07,3,NetBanking,0.4,Ch***@gmail.com,******8861,successful,126000.0,2025,10,4
191,552,Anthony Cox,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-04-26,2,NetBanking,0.15,An***@gmail.com,******7392,successful,85000.0,2025,4,2
192,744,Ashley Hull,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-03-07,2,NetBanking,0.05,As***@outlook.com,******9482,successful,123500.0,2026,3,1
193,243,Christian Martin,101,250000.0,Laptop,Electronics,offline,Delhi,2025-07-10,2,Card,0.1,Ch***@yahoo.com,******1962,successful,450000.0,2025,7,3
194,56,Joshua Li,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-10-26,5,UPI,0.3,Jo***@gmail.com,******6990,successful,4550.0,2025,10,4
195,511,Eric Johnson,102,70000.0,Phone,Electronics,online,Hyderabad,2026-12-02,5,Cash,0.1,Er***@gmail.com,******6834,successful,315000.0,2026,12,4
196,248,Anthony Henry,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-10-31,5,NetBanking,0.25,An***@yahoo.com,******7330,successful,243750.0,2025,10,4
197,344,Brian Wells,101,250000.0,Laptop,Electronics,online,Chennai,2025-05-29,1,NetBanking,0.2,Br***@gmail.com,******9708,successful,200000.0,2025,5,2
198,263,Joshua Anderson,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-02-20,2,NetBanking,0.25,Jo***@outlook.com,******8142,successful,22500.0,2026,2,1
199,628,Kelly Turner,102,70000.0,Phone,Electronics,offline,Chennai,2025-09-12,3,UPI,0.15,Ke***@gmail.com,******5626,successful,178500.0,2025,9,3
200,76,Cindy Lewis,105,45000.0,Tv,Electronics,offline,Chennai,2025-04-27,1,Cash,0.4,Ci***@outlook.com,******9866,successful,27000.0,2025,4,2
200,76,Cindy Lewis,105,45000.0,Tv,Electronics,offline,Chennai,2025-04-27,1,Cash,0.4,Ci***@outlook.com,******9866,failed,27000.0,2025,4,2
201,951,Richard Miller,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-12-16,3,Card,0.25,Ri***@yahoo.com,******6379,successful,2925.0,2025,12,4
202,362,David Wells,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-05-05,5,Cash,0.05,Da***@yahoo.com,******9722,successful,71250.0,2025,5,2
203,929,Charles Key,103,1300.0,Shirt,Clothing,offline,Delhi,2025-07-26,1,Cash,0.35,Ch***@gmail.com,******5346,successful,845.0,2025,7,3
203,929,Charles Key,103,1300.0,Shirt,Clothing,offline,Delhi,2025-07-26,1,Cash,0.35,Ch***@gmail.com,******5346,failed,845.0,2025,7,3
204,988,John Thomas,107,50000.0,Dining Table,Furniture,online,Delhi,2025-09-27,4,NetBanking,0.2,Jo***@gmail.com,******9139,successful,160000.0,2025,9,3
205,288,Darren Parker,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-08-06,3,NetBanking,0.25,Da***@outlook.com,******3569,successful,18000.0,2025,8,3
206,258,Larry Taylor,106,80000.0,Sofa,Furniture,offline,Chennai,2025-11-24,5,UPI,0.2,La***@yahoo.com,******7795,successful,320000.0,2025,11,4
207,710,April Moore,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-05-01,1,UPI,0.25,Ap***@gmail.com,******1176,successful,11250.0,2025,5,2
208,91,Christopher Martin,101,250000.0,Laptop,Electronics,online,Bangalore,2025-07-09,5,Cash,0.4,Ch***@outlook.com,******8811,successful,750000.0,2025,7,3
209,392,Jeffery Wallace,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-02-23,3,UPI,0.25,Je***@gmail.com,******6777,successful,33750.0,2026,2,1
210,261,Ronnie Martin,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-03-26,1,Cash,0.05,Ro***@yahoo.com,******1260,successful,42750.0,2026,3,1
211,576,Angela Weiss,102,70000.0,Phone,Electronics,online,Delhi,2025-12-28,4,NetBanking,0.35,An***@yahoo.com,******3539,successful,182000.0,2025,12,4
212,247,David Cherry,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-06-02,3,UPI,0.3,Da***@yahoo.com,******9339,successful,525000.0,2025,6,2
213,659,Jason Liu,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-11-13,3,NetBanking,0.25,Ja***@outlook.com,******1592,successful,101250.0,2025,11,4
214,81,Michael Wagner,105,45000.0,Tv,Electronics,offline,Chennai,2025-07-13,5,UPI,0.15,Mi***@yahoo.com,******7974,successful,191250.0,2025,7,3
215,904,Audrey Skinner,101,250000.0,Laptop,Electronics,offline,Bangalore,2026-01-25,4,Card,0.35,Au***@yahoo.com,******2073,successful,650000.0,2026,1,1
216,796,Jasmine Lopez,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-03-29,4,Cash,0.15,Ja***@outlook.com,******7917,successful,153000.0,2026,3,1
217,763,David Howard,110,45000.0,Microwave,Home Appliances,offline,Delhi,2026-04-08,5,Cash,0.15,Da***@gmail.com,******3189,successful,191250.0,2026,4,2
218,774,Antonio Evans,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-09-17,1,Cash,0.05,An***@gmail.com,******7042,successful,237500.0,2025,9,3
219,560,Anthony Lawrence,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-04-07,5,NetBanking,0.3,An***@gmail.com,******7287,successful,245000.0,2025,4,2
220,107,Cory Tyler,105,45000.0,Tv,Electronics,online,Chennai,2026-04-07,1,UPI,0.05,Co***@outlook.com,******7413,successful,42750.0,2026,4,2
220,107,Cory Tyler,105,45000.0,Tv,Electronics,online,Chennai,2026-04-07,1,UPI,0.05,Co***@outlook.com,******7413,failed,42750.0,2026,4,2
221,298,Ryan Massey,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2026-02-15,3,UPI,0.05,Ry***@gmail.com,******7586,successful,185250.0,2026,2,1
222,953,Adam Taylor,103,1300.0,Shirt,Clothing,online,Bangalore,2025-07-20,2,UPI,0.25,Ad***@gmail.com,******0391,successful,1950.0,2025,7,3
223,189,Melinda Rodriguez,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2026-01-25,5,Cash,0.15,Me***@outlook.com,******9897,successful,63750.0,2026,1,1
224,682,Crystal Mccarthy,106,80000.0,Sofa,Furniture,online,Delhi,2025-07-03,5,Card,0.35,Cr***@gmail.com,******8526,successful,260000.0,2025,7,3
225,987,Daniel Harper,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-09-22,5,NetBanking,0.3,Da***@outlook.com,******1659,successful,157500.0,2025,9,3
226,699,Kristin Hawkins,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-05-05,5,Cash,0.4,Kr***@yahoo.com,******3116,successful,195000.0,2025,5,2
227,154,Michael Smith,104,8000.0,Shoes,Clothing,online,Chennai,2026-03-17,2,Card,0.05,Mi***@yahoo.com,******4650,successful,15200.0,2026,3,1
228,911,Kelly Le,102,70000.0,Phone,Electronics,online,Delhi,2025-10-26,2,UPI,0.2,Ke***@outlook.com,******5769,successful,112000.0,2025,10,4
229,207,Tonya Lopez,105,45000.0,Tv,Electronics,offline,Bangalore,2025-09-18,5,Card,0.15,To***@gmail.com,******0519,successful,191250.0,2025,9,3
230,417,Kristina Lewis,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-06-27,1,Cash,0.25,Kr***@gmail.com,******9732,successful,33750.0,2025,6,2
231,431,Tracie Kim,103,1300.0,Shirt,Clothing,online,Bangalore,2025-07-12,4,Cash,0.25,Tr***@yahoo.com,******5130,successful,3900.0,2025,7,3
232,54,Jessica Hernandez,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-07-08,5,NetBanking,0.25,Je***@outlook.com,******1854,successful,168750.0,2025,7,3
232,54,Jessica Hernandez,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-07-08,5,NetBanking,0.25,Je***@outlook.com,******1854,failed,168750.0,2025,7,3
233,107,Cory Tyler,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2026-01-24,4,UPI,0.35,Co***@outlook.com,******7413,successful,39000.0,2026,1,1
234,320,Stephen Tyler,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-09-30,4,Cash,0.35,St***@yahoo.com,******6167,successful,130000.0,2025,9,3
235,597,Paul Foster,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-08-03,1,Cash,0.1,Pa***@gmail.com,******0674,successful,72000.0,2025,8,3
236,197,Gabriel Mills,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-02-17,3,Card,0.15,Ga***@gmail.com,******4137,successful,165750.0,2026,2,1
237,97,Joseph Nolan,105,45000.0,Tv,Electronics,offline,Bangalore,2026-01-22,5,Cash,0.05,Jo***@outlook.com,******3593,successful,213750.0,2026,1,1
238,747,Laura Edwards,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-04-14,2,NetBanking,0.2,La***@yahoo.com,******5369,successful,128000.0,2026,4,2
239,363,Leonard Travis,103,1300.0,Shirt,Clothing,offline,Delhi,2025-05-28,4,NetBanking,0.15,Le***@gmail.com,******0472,successful,4420.0,2025,5,2
240,14,Joseph Jones,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-09-15,1,Cash,0.25,Jo***@gmail.com,******5282,successful,11250.0,2025,9,3
241,305,Zachary Cabrera,107,50000.0,Dining Table,Furniture,online,Delhi,2025-07-08,4,Card,0.3,Za***@outlook.com,******3696,successful,140000.0,2025,7,3
242,307,Evelyn Bridges,106,80000.0,Sofa,Furniture,online,Chennai,2025-12-13,1,Card,0.2,Ev***@gmail.com,******7428,successful,64000.0,2025,12,4
243,827,Jonathan Sandoval,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-04-15,5,NetBanking,0.25,Jo***@yahoo.com,******6234,successful,56250.0,2026,4,2
244,556,Roger Guerrero,105,45000.0,Tv,Electronics,offline,Mumbai,2026-02-13,2,Cash,0.35,Ro***@yahoo.com,******5988,successful,58500.0,2026,2,1
245,610,Melissa Jones,106,80000.0,Sofa,Furniture,online,Chennai,2025-07-16,4,Cash,0.2,Me***@gmail.com,******9133,successful,256000.0,2025,7,3
246,114,Mark Baird,104,8000.0,Shoes,Clothing,online,Mumbai,2025-09-21,5,Cash,0.25,Ma***@outlook.com,******1774,successful,30000.0,2025,9,3
247,876,David Whitaker,103,1300.0,Shirt,Clothing,online,Chennai,2026-01-17,3,Cash,0.25,Da***@gmail.com,******3557,successful,2925.0,2026,1,1
248,724,Kimberly Winters,101,250000.0,Laptop,Electronics,offline,Chennai,2026-03-21,1,Cash,0.4,Ki***@gmail.com,******1493,successful,150000.0,2026,3,1
249,585,Clifford Hayes,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-02-26,5,NetBanking,0.2,Cl***@gmail.com,******1942,successful,60000.0,2026,2,1
250,407,Erika Maxwell,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-06-26,1,UPI,0.1,Er***@gmail.com,******1379,successful,40500.0,2025,6,2
251,588,Casey Edwards,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-06-18,4,NetBanking,0.05,Ca***@gmail.com,******1845,successful,171000.0,2025,6,2
252,780,Elizabeth Miller,101,250000.0,Laptop,Electronics,online,Delhi,2025-10-27,5,Card,0.15,El***@yahoo.com,******9798,successful,1062500.0,2025,10,4
253,45,Tasha Baker,105,45000.0,Tv,Electronics,offline,Delhi,2025-08-27,3,Cash,0.2,Ta***@gmail.com,******5843,successful,108000.0,2025,8,3
254,297,Susan Hill,106,80000.0,Sofa,Furniture,online,Delhi,2025-07-24,5,UPI,0.2,Su***@outlook.com,******2263,successful,320000.0,2025,7,3
255,705,Amy Brewer,105,45000.0,Tv,Electronics,online,Hyderabad,2025-05-31,4,UPI,0.4,Am***@yahoo.com,******1218,successful,108000.0,2025,5,2
256,900,Gary Phillips,106,80000.0,Sofa,Furniture,online,Bangalore,2025-12-11,2,Cash,0.05,Ga***@yahoo.com,******4646,successful,152000.0,2025,12,4
257,596,Douglas Johnson,106,80000.0,Sofa,Furniture,online,Chennai,2025-08-23,3,Cash,0.2,Do***@gmail.com,******1050,successful,192000.0,2025,8,3
258,41,Brandon Robinson,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2026-01-16,3,UPI,0.1,Br***@outlook.com,******3106,successful,175500.0,2026,1,1
259,41,Brandon Robinson,106,80000.0,Sofa,Furniture,online,Delhi,2025-05-24,1,UPI,0.1,Br***@outlook.com,******3106,successful,72000.0,2025,5,2
260,67,Jamie Harvey,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-08-20,4,NetBanking,0.3,Ja***@gmail.com,******5928,successful,182000.0,2025,8,3
261,425,Lindsay Buchanan,102,70000.0,Phone,Electronics,online,Hyderabad,2026-02-28,3,Card,0.25,Li***@outlook.com,******1779,successful,157500.0,2026,2,1
262,102,Jennifer Rodriguez,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-12-01,2,NetBanking,0.25,Je***@yahoo.com,******4588,successful,67500.0,2025,12,4
263,778,Angela Park,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-12-19,2,Cash,0.25,An***@outlook.com,******1196,successful,12000.0,2025,12,4
264,738,Brent Smith,104,8000.0,Shoes,Clothing,online,Chennai,2025-08-04,2,NetBanking,0.35,Br***@gmail.com,******2144,successful,10400.0,2025,8,3
265,217,Eric Cross,106,80000.0,Sofa,Furniture,online,Bangalore,2025-07-29,5,NetBanking,0.4,Er***@gmail.com,******4796,successful,240000.0,2025,7,3
266,688,Peter Chavez,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-06-16,1,Cash,0.2,Pe***@outlook.com,******2648,successful,64000.0,2025,6,2
267,255,Madison Tate,102,70000.0,Phone,Electronics,online,Bangalore,2025-12-19,3,Cash,0.25,Ma***@yahoo.com,******6379,successful,157500.0,2025,12,4
268,869,Krystal Hudson,104,8000.0,Shoes,Clothing,online,Mumbai,2025-10-04,3,Cash,0.05,Kr***@yahoo.com,******3079,successful,22800.0,2025,10,4
269,571,Frederick Stevenson,105,45000.0,Tv,Electronics,offline,Chennai,2025-07-04,5,UPI,0.2,Fr***@outlook.com,******4716,successful,180000.0,2025,7,3
270,150,Donald Bradley,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-05-04,4,Card,0.05,Do***@gmail.com,******9420,successful,247000.0,2026,5,2
271,573,Erin Duncan,107,50000.0,Dining Table,Furniture,online,Chennai,2025-06-28,3,Cash,0.4,Er***@gmail.com,******2715,successful,90000.0,2025,6,2
272,250,Steven Baker,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-05-26,3,UPI,0.25,St***@gmail.com,******5024,successful,112500.0,2025,5,2
273,297,Susan Hill,106,80000.0,Sofa,Furniture,online,Delhi,2026-01-26,4,NetBanking,0.2,Su***@outlook.com,******2263,successful,256000.0,2026,1,1
274,835,Juan Watkins,101,250000.0,Laptop,Electronics,online,Delhi,2025-08-22,5,UPI,0.25,Ju***@outlook.com,******2580,successful,937500.0,2025,8,3
275,433,Gary Graham,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-06-26,1,Cash,0.1,Ga***@gmail.com,******9955,successful,1170.0,2025,6,2
276,653,Jodi Kim,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-07-14,4,Card,0.05,Jo***@gmail.com,******3333,successful,4940.0,2025,7,3
277,667,Kelsey Mendoza,102,70000.0,Phone,Electronics,online,Bangalore,2025-12-05,1,NetBanking,0.25,Ke***@outlook.com,******9912,successful,52500.0,2025,12,4
278,416,Katelyn Flores,106,80000.0,Sofa,Furniture,online,Bangalore,2025-08-29,5,Cash,0.35,Ka***@yahoo.com,******2950,successful,260000.0,2025,8,3
279,120,Michael Horton,106,80000.0,Sofa,Furniture,online,Delhi,2025-11-21,4,UPI,0.1,Mi***@gmail.com,******5729,successful,288000.0,2025,11,4
280,929,Charles Key,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-06-18,5,Cash,0.4,Ch***@gmail.com,******5346,successful,45000.0,2025,6,2
281,967,Brittany Bush,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-11-22,2,UPI,0.25,Br***@yahoo.com,******4454,successful,97500.0,2025,11,4
282,341,Cory Alvarado,106,80000.0,Sofa,Furniture,online,Mumbai,2025-08-12,1,NetBanking,0.05,Co***@outlook.com,******9155,successful,76000.0,2025,8,3
283,477,Willie Mata,105,45000.0,Tv,Electronics,online,Hyderabad,2025-10-23,3,UPI,0.3,Wi***@outlook.com,******0729,successful,94500.0,2025,10,4
284,769,April Sutton,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-07-11,5,NetBanking,0.25,Ap***@gmail.com,******4141,successful,168750.0,2025,7,3
285,398,Michele Sanchez,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-04-19,1,Card,0.15,Mi***@outlook.com,******4961,successful,1105.0,2025,4,2
286,736,Lisa Lee,106,80000.0,Sofa,Furniture,offline,Delhi,2026-01-02,4,Cash,0.1,Li***@gmail.com,******6221,successful,288000.0,2026,1,1
287,630,Charles Thompson,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-06-06,5,UPI,0.25,Ch***@gmail.com,******3982,successful,187500.0,2025,6,2
288,252,Shannon Dennis,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2026-08-01,3,Cash,0.35,Sh***@gmail.com,******7631,successful,97500.0,2026,8,3
289,694,Lori Barrera,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-11-05,4,Card,0.35,Lo***@gmail.com,******4973,successful,208000.0,2025,11,4
290,165,Rebecca Hays,103,1300.0,Shirt,Clothing,offline,Hyderabad,2026-04-04,1,Card,0.4,Re***@outlook.com,******1179,successful,780.0,2026,4,2
